,Area,BHK,Bathroom,Furnishing,Locality,Parking,Price,Status,Transaction,Type,Per_Sqft
732,1500.0,3,3.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar Pocket K",2.0,17000000,Ready_to_move,Resale,Apartment,
715,1200.0,2,2.0,Unfurnished,"Nilgiri Apartment, Alaknanda",1.0,14300000,Ready_to_move,Resale,Apartment,11538.0
832,450.0,1,1.0,Furnished,Mehrauli,1.0,1700000,Ready_to_move,Resale,Apartment,3778.0
951,350.0,1,1.0,Unfurnished,"DDA Flats Pocket O, Dilshad Garden",1.0,3000000,Ready_to_move,Resale,Apartment,9375.0
884,445.0,1,1.0,Unfurnished,Narela Mandi,1.0,1500000,Ready_to_move,Resale,Apartment,4221.0
120,1500.0,1,,Unfurnished,Lajpat Nagar 2,,13500000,Ready_to_move,Resale,Apartment,
593,1700.0,4,5.0,Unfurnished,Safdarjung Enclave,2.0,52500000,Ready_to_move,Resale,Builder_Floor,14818.0
1248,1440.0,3,3.0,Semi-Furnished,Chittaranjan Park,2.0,22500000,Ready_to_move,New_Property,Builder_Floor,6878.0
13,660.0,2,2.0,Semi-Furnished,Rohini Sector 24,1.0,5000000,Ready_to_move,Resale,Builder_Floor,6154.0
988,1350.0,3,3.0,Semi-Furnished,"Gobind Apartment, Vasundhara Enclave",1.0,11000000,Ready_to_move,Resale,Apartment,10000.0
455,600.0,1,1.0,Semi-Furnished,Vasant Kunj,1.0,8000000,Ready_to_move,New_Property,Apartment,
584,4000.0,4,4.0,Semi-Furnished,Safdarjung Enclave,1.0,72500000,Ready_to_move,Resale,Builder_Floor,14818.0
147,900.0,2,2.0,Unfurnished,Lajpat Nagar 2,1.0,11000000,Ready_to_move,Resale,Builder_Floor,7000.0
160,444.0,2,2.0,Unfurnished,Budh Vihar Phase 1,1.0,2000000,Ready_to_move,Resale,Apartment,4000.0
1245,2625.0,4,5.0,Semi-Furnished,Chittaranjan Park,2.0,60000000,Ready_to_move,New_Property,Builder_Floor,6878.0
750,1150.0,3,2.0,Semi-Furnished,"New Manglapuri, Sultanpur",1.0,6300000,Ready_to_move,Resale,Builder_Floor,
891,350.0,1,1.0,Semi-Furnished,"DDA Lig Flats, Narela",1.0,1800000,Ready_to_move,Resale,Builder_Floor,5143.0
1118,2250.0,3,3.0,Semi-Furnished,Punjabi Bagh West,2.0,20500000,Ready_to_move,Resale,Apartment,11905.0
859,945.0,3,2.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,5500000,Ready_to_move,Resale,Apartment,5820.0
952,430.556,1,1.0,Unfurnished,Dilshad Garden,1.0,4300000,Ready_to_move,Resale,Apartment,9375.0
1051,1350.0,3,2.0,Unfurnished,"New Moti Nagar, Kirti Nagar",1.0,18500000,Ready_to_move,Resale,Apartment,
1074,2659.0,4,5.0,Unfurnished,"New Moti Nagar, Kirti Nagar",3.0,43500000,Ready_to_move,Resale,Apartment,10838.0
195,2500.0,4,3.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,15000000,Ready_to_move,New_Property,Apartment,6000.0
191,1600.0,3,3.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,13500000,Ready_to_move,New_Property,Apartment,8438.0
628,1500.0,3,2.0,Semi-Furnished,"Sunder Apartments, Sunder Vihar, Paschim Vihar",2.0,18000000,Ready_to_move,Resale,Apartment,10943.0
536,990.0,3,2.0,Unfurnished,Laxmi Nagar,1.0,4000000,Ready_to_move,Resale,Apartment,4040.0
606,780.0,2,2.0,Unfurnished,Paschim Vihar How Auctions work? The borrower has the physical possession of the Property. However the lender (Bank) can legally sell the Property. carpet area 780 sqft status Ready to Move floor Ground out of 3 floors transaction Resale furnishing Unfurnished facing West bathroom 2 balcony 1 ownership Freehold Contact Now Enquire Now Auction By Bank,1.0,8770000,Ready_to_move,Resale,Builder_Floor,14722.0
164,2400.0,6,4.0,Furnished,Budh Vihar Phase 2,1.0,6000000,Ready_to_move,Resale,Builder_Floor,2500.0
106,1800.0,3,3.0,Unfurnished,Lajpat Nagar 3,1.0,24500000,Ready_to_move,Resale,Apartment,183333.0
16,550.0,2,2.0,Semi-Furnished,Rohini Sector 22,1.0,4500000,Ready_to_move,New_Property,Builder_Floor,6154.0
575,2035.0,4,4.0,Unfurnished,Safdarjung Enclave,2.0,65000000,Ready_to_move,New_Property,Builder_Floor,14818.0
982,1200.0,3,2.0,Semi-Furnished,"Mahesh Apartment, Vasundhara Enclave",1.0,12500000,Ready_to_move,Resale,Apartment,9655.0
896,50.0,1,1.0,Semi-Furnished,"DDA Lig Flats, Narela",1.0,3500000,Ready_to_move,New_Property,Apartment,5051.0
1161,1440.0,3,3.0,Unfurnished,Alaknanda,1.0,19000000,Ready_to_move,Resale,Apartment,12500.0
617,900.0,2,2.0,Unfurnished,Paschim Vihar,1.0,12500000,Ready_to_move,Resale,Builder_Floor,13889.0
1048,2200.0,3,3.0,Semi-Furnished,"The Amaryllis, Karol Bagh",1.0,43100000,Ready_to_move,New_Property,Apartment,13324.0
1003,35.0,3,2.0,Semi-Furnished,"Abul Fazal Enclave Part 1, Okhla",2.0,4950000,Ready_to_move,Resale,Apartment,19841.0
540,1350.0,3,2.0,Unfurnished,"Anupam Enclave, Saket",1.0,19000000,Ready_to_move,Resale,Builder_Floor,14074.0
329,810.0,3,2.0,Semi-Furnished,"Yamuna Vihar, Shahdara",1.0,6000000,Ready_to_move,Resale,Builder_Floor,
987,1050.0,2,2.0,Semi-Furnished,"Hindon Apartment, Vasundhara Enclave",1.0,10000000,Ready_to_move,Resale,Apartment,10000.0
480,750.0,2,2.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,5000000,Ready_to_move,New_Property,Apartment,6667.0
498,2306.0,3,3.0,Unfurnished,"The Leela Sky Villas, Patel Nagar",1.0,57000000,Almost_ready,New_Property,Apartment,24718.0
857,420.0,1,1.0,Unfurnished,Mahavir Enclave Part 1,1.0,2300000,Ready_to_move,Resale,Builder_Floor,4922.0
1165,1200.0,2,2.0,Unfurnished,"Nilgiri Apartment, Alaknanda",1.0,14300000,Ready_to_move,Resale,Apartment,11538.0
405,680.0,3,2.0,Semi-Furnished,Dwarka Mor,1.0,3400000,Ready_to_move,New_Property,Builder_Floor,6111.0
1244,1350.0,3,2.0,Semi-Furnished,"Nehru Enclave, Kalkaji",1.0,17500000,Ready_to_move,Resale,Builder_Floor,6878.0
93,1260.0,3,3.0,Semi-Furnished,Lajpat Nagar 3,2.0,21000000,Ready_to_move,Resale,Builder_Floor,
809,650.0,2,2.0,Semi-Furnished,Mehrauli,,2750000,Ready_to_move,Resale,Apartment,
433,950.0,2,2.0,Semi-Furnished,Patel Nagar West,2.0,8000000,Ready_to_move,Resale,Builder_Floor,8421.0
83,1500.0,3,3.0,Semi-Furnished,"Karuna Vihar Apartment, Dwarka",2.0,16000000,Ready_to_move,Resale,Apartment,3524.0
43,1130.0,2,2.0,Unfurnished,Lajpat Nagar 4,1.0,7800000,Ready_to_move,Resale,Builder_Floor,
860,565.0,2,2.0,Unfurnished,Mahavir Enclave carpet area 565 sqft status Ready to Move floor Ground out of 1 floor transaction Resale furnishing Unfurnished facing East car parking 1 Covered bathroom 2 balcony 1 ownership Freehold East Facing Property This Freehold Builder Floor Apartment is located at Ground floor in a building of total 1 floors. The age of construction for this apartment Builder Floor Apartment is Less than 5 years. High quality flooring of types Granite are available in different rooms. read more Contact Owner View Phone No. Share Feedback Owner Adesh Sah,1.0,3500000,Ready_to_move,Resale,Builder_Floor,5820.0
1099,650.0,2,2.0,Unfurnished,"Panchsheel Vihar, Sheikh Sarai",1.0,3800000,Ready_to_move,Resale,Apartment,15882.0
967,1400.0,3,2.0,Unfurnished,"Shantidoot Apartment, Vasundhara Enclave",1.0,11000000,Ready_to_move,Resale,Apartment,
710,1150.0,2,2.0,Unfurnished,"Narmada Apartment, Alaknanda",1.0,16500000,Ready_to_move,Resale,Apartment,12500.0
1226,2300.0,4,4.0,Semi-Furnished,Hauz Khas,1.0,102500000,Ready_to_move,New_Property,Builder_Floor,17677.0
1195,900.0,2,2.0,Furnished,Kalkaji,1.0,9000000,Ready_to_move,Resale,Builder_Floor,18000.0
765,750.0,2,2.0,Unfurnished,Sultanpur,1.0,4000000,Ready_to_move,Resale,Builder_Floor,3714.0
885,452.0838,2,1.0,Furnished,"DDA Flats Pocket 6 Sector A10, Narela",1.0,3000000,Ready_to_move,Resale,Apartment,6636.0
556,2100.0,3,4.0,Semi-Furnished,Saket,2.0,25000000,Ready_to_move,Resale,Builder_Floor,14705.0
1192,1550.0,3,3.0,Unfurnished,"Mandakini Enclave Project, Kalkaji",2.0,27500000,Ready_to_move,Resale,Builder_Floor,18000.0
69,1550.0,3,2.0,Furnished,"Shri Agrasen Apartment, Dwarka Sector 7",2.0,14200000,Ready_to_move,Resale,Apartment,3524.0
514,504.0,3,1.0,Semi-Furnished,"Seelampur, Shahdara",,3600000,Ready_to_move,Resale,Apartment,7143.0
509,450.0,2,2.0,,"Gandhi Nagar, Shahdara",,2900000,Ready_to_move,Resale,,58000.0
340,504.0,2,1.0,Furnished,"Yamuna Vihar, Shahdara",1.0,2700000,Ready_to_move,Resale,Builder_Floor,5357.0
221,1050.0,3,2.0,Unfurnished,"The Elite Spire, Dwarka Sector 21",1.0,3700000,Ready_to_move,New_Property,Apartment,3524.0
146,1350.0,3,3.0,Semi-Furnished,Lajpat Nagar 2,1.0,26000000,Ready_to_move,New_Property,Builder_Floor,7000.0
803,1035.0,3,3.0,Semi-Furnished,Chhattarpur Enclave Phase2,1.0,4500000,Ready_to_move,New_Property,Builder_Floor,4138.0
508,45.0,4,3.0,Unfurnished,"Batla House, Okhla",1.0,5500000,Ready_to_move,New_Property,Builder_Floor,18750.0
1122,1450.0,3,3.0,Semi-Furnished,"Punjabi Bagh Enclave, Punjabi Bagh",2.0,32500000,Ready_to_move,Resale,Builder_Floor,11905.0
176,2300.0,4,4.0,Semi-Furnished,Rohini Sector 23,1.0,20000000,Ready_to_move,New_Property,Builder_Floor,5255.0
804,825.0,3,2.0,Semi-Furnished,"Aravali Tower, Chhattarpur",1.0,5990000,Ready_to_move,New_Property,Builder_Floor,4138.0
168,1000.0,2,2.0,Semi-Furnished,"Saptrishi Apartment, Rohini Sector 23",1.0,7600000,Ready_to_move,Resale,Apartment,5255.0
1086,600.0,1,1.0,Unfurnished,Sheikh Sarai Phase 2,2.0,7000000,Ready_to_move,New_Property,Apartment,10556.0
1151,1400.0,3,3.0,Furnished,"Narmada Apartment, Alaknanda carpet area 1400 sqft status Ready to Move floor Ground out of 3 floors transaction Resale furnishing Furnished facing North - East overlooking Garden/Park, Main Road society Narmada Apartment car parking 1 Open bathroom 3 balcony 1 ownership Freehold Near Alaknanda Main Market & Greater Kailash Metro Station. A very good 3 bhk flat for sale in rwa Narmada Apartment, delhi south. It is a superb property and offers an excellent view. The flat is unfurnished. It promises a comfortable stay. It is feng shuivaastu compliant, which is considered to bring positive energy. The appeal of the flat has been increased with the availability of a pipedGa. Indeed, the society too has multiple facilities for enjoyment, such as club housecommunity center and fitness centregym etc. It also has rain water harvesting system. It has a super builtUp area of 180 sq. Yards. read more Contact Agent View Phone No. Share Feedback Agent Sulabh Estate",1.0,18000000,Ready_to_move,Resale,Apartment,12500.0
129,1350.0,3,3.0,Semi-Furnished,Lajpat Nagar 2,2.0,22000000,Ready_to_move,Resale,Builder_Floor,18507.0
189,380.0,1,1.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,2200000,Ready_to_move,New_Property,Apartment,5789.0
136,1100.0,2,3.0,Semi-Furnished,Lajpat Nagar 2,1.0,22500000,Ready_to_move,New_Property,Builder_Floor,7000.0
894,4900.0,1,1.0,Unfurnished,"DDA Lig Flats, Narela",1.0,1000000,Ready_to_move,New_Property,Apartment,5051.0
197,300.0,1,1.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,1900000,Ready_to_move,New_Property,Apartment,6333.0
290,2107.0,4,4.0,Semi-Furnished,"Kailash Colony, Greater Kailash",2.0,51100000,Ready_to_move,New_Property,Apartment,20930.0
36,900.0,2,2.0,Semi-Furnished,Lajpat Nagar,1.0,13500000,Ready_to_move,New_Property,Apartment,
767,1000.0,3,2.0,Unfurnished,"New Manglapuri, Sultanpur",1.0,10000000,Ready_to_move,New_Property,Builder_Floor,3714.0
232,1800.0,4,3.0,Semi-Furnished,"Vasant Vihar Builder Floor, Vasant Vihar",2.0,55000000,Ready_to_move,Resale,Builder_Floor,30556.0
645,1850.0,3,2.0,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1.0,15500000,Ready_to_move,Resale,Apartment,
33,1080.0,3,2.0,Semi-Furnished,"Vikram Vihar, Lajpat Nagar",1.0,22500000,Ready_to_move,New_Property,Builder_Floor,
1213,3600.0,4,4.0,Semi-Furnished,"Safdarjung Development Area, Hauz Khas",2.0,65000000,Almost_ready,New_Property,Builder_Floor,18055.0
865,720.0,3,2.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,4500000,Ready_to_move,Resale,Builder_Floor,42222.0
341,70.0,1,2.0,Unfurnished,"Yamuna Vihar, Shahdara",1.0,4500000,Ready_to_move,Resale,Apartment,5357.0
199,1295.0,3,2.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,10000000,Ready_to_move,New_Property,Apartment,6875.0
429,1530.0,3,3.0,Semi-Furnished,"Patel Nagar East, Patel Nagar",2.0,26500000,Ready_to_move,Resale,Builder_Floor,7500.0
1239,1450.0,3,3.0,Semi-Furnished,Chittaranjan Park,1.0,22500000,Ready_to_move,Resale,Builder_Floor,18333.0
876,390.0,1,1.0,Unfurnished,"DDA Lig Flats, Narela",39.0,2000000,Ready_to_move,Resale,Apartment,5128.0
730,1300.0,3,2.0,Semi-Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,17000000,Ready_to_move,Resale,Apartment,
919,500.0,1,1.0,Unfurnished,Malviya Nagar,2.0,2300000,Ready_to_move,Resale,Apartment,14888.0
297,4500.0,4,5.0,Semi-Furnished,"Kailash Colony, Greater Kailash",2.0,72500000,Ready_to_move,Resale,Builder_Floor,20930.0
73,1700.0,4,3.0,Unfurnished,"Neelachal, Dwarka Sector 5",1.0,20500000,Ready_to_move,Resale,Apartment,3524.0
807,580.0,1,1.0,Semi-Furnished,Chhattarpur Enclave Phase2,1.0,1600000,Ready_to_move,New_Property,Builder_Floor,4138.0
547,1800.0,3,3.0,Semi-Furnished,"Saket Court Residential Complex, Saket",2.0,23000000,Ready_to_move,Resale,Apartment,28846.0
949,900.0,3,2.0,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1.0,4800000,Ready_to_move,Resale,Apartment,12000.0
1138,1155.0,2,2.0,Semi-Furnished,"Pal Mohan Apartments, Punjabi Bagh",1.0,18500000,Ready_to_move,Resale,Builder_Floor,15278.0
821,1250.0,3,3.0,Unfurnished,Mehrauli,2.0,8500000,Almost_ready,New_Property,Builder_Floor,8060.0
663,2500.0,4,5.0,Semi-Furnished,"Project Commonwealth Games Village 2010, Akshardham Temple",3.0,42500000,Ready_to_move,Resale,Apartment,17000.0
1129,3500.0,4,4.0,Furnished,Punjabi Bagh West,3.0,75100000,Ready_to_move,New_Property,Builder_Floor,9909.0
623,1580.0,3,2.0,Furnished,"Shubh Niketan, Paschim Vihar",1.0,21000000,Ready_to_move,Resale,Apartment,11111.0
212,950.0,3,2.0,Furnished,"Uttam Nagar Floors, Uttam Nagar",1.0,4370000,Ready_to_move,New_Property,Apartment,4600.0
1035,576.0,2,2.0,Unfurnished,"Prasad Nagar, Karol Bagh",1.0,5000000,Ready_to_move,Resale,Apartment,14815.0
1136,464.0,3,1.0,Unfurnished,"Bhagwan Das Nagar, Punjabi Bagh",1.0,4200000,Ready_to_move,Resale,Builder_Floor,15278.0
1162,1400.0,2,2.0,Unfurnished,"Nilgiri Apartment, Alaknanda",1.0,16500000,Ready_to_move,Resale,Apartment,12500.0
727,950.0,2,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,13200000,Ready_to_move,Resale,Apartment,
701,1400.0,3,3.0,Furnished,"Narmada Apartment, Alaknanda carpet area 1400 sqft status Ready to Move floor Ground out of 3 floors transaction Resale furnishing Furnished facing North - East overlooking Garden/Park, Main Road society Narmada Apartment car parking 1 Open bathroom 3 balcony 1 ownership Freehold Near Alaknanda Main Market & Greater Kailash Metro Station. A very good 3 bhk flat for sale in rwa Narmada Apartment, delhi south. It is a superb property and offers an excellent view. The flat is unfurnished. It promises a comfortable stay. It is feng shuivaastu compliant, which is considered to bring positive energy. The appeal of the flat has been increased with the availability of a pipedGa. Indeed, the society too has multiple facilities for enjoyment, such as club housecommunity center and fitness centregym etc. It also has rain water harvesting system. It has a super builtUp area of 180 sq. Yards. read more Contact Agent View Phone No. Share Feedback Agent Sulabh Estate",1.0,18000000,Ready_to_move,Resale,Apartment,12500.0
1022,2000.0,4,4.0,Semi-Furnished,"The Amaryllis, Karol Bagh",1.0,39700000,Almost_ready,New_Property,Apartment,14776.0
1200,1700.0,3,4.0,Unfurnished,Hauz Khas,2.0,45000000,Ready_to_move,New_Property,Builder_Floor,
234,22050.0,4,4.0,Semi-Furnished,Greater Kailash 1,2.0,51000000,Almost_ready,New_Property,Builder_Floor,30556.0
1007,750.0,2,2.0,Semi-Furnished,"Abul Fazal Enclave Part-II, Okhla",1.0,3800000,Ready_to_move,Resale,Builder_Floor,10320.0
978,1150.0,3,3.0,Semi-Furnished,Vasundhara Enclave,1.0,12000000,Ready_to_move,Resale,Apartment,9655.0
67,700.0,2,1.0,Semi-Furnished,"MTNL Employees House Welfare Society, Dwarka Sector 24",1.0,2400000,Almost_ready,New_Property,Apartment,3524.0
24,914.9315,2,2.0,Semi-Furnished,Rohini Sector 5,1.0,12000000,Ready_to_move,Resale,Builder_Floor,6154.0
216,1350.0,3,2.0,Unfurnished,"MTNL Employees House Welfare Society, Dwarka Sector 24",1.0,5130000,Ready_to_move,New_Property,Apartment,3800.0
812,850.0,2,2.0,Semi-Furnished,Mehrauli,1.0,2800000,Ready_to_move,Resale,Apartment,3294.0
735,1400.0,4,2.0,Furnished,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2.0,17400000,Ready_to_move,Resale,Apartment,
111,1700.0,3,3.0,Furnished,Lajpat Nagar 3,2.0,19000000,Ready_to_move,Resale,Builder_Floor,20000.0
166,405.0,2,3.0,Furnished,Budh Vihar Phase 2,1.0,6200000,Ready_to_move,Resale,Builder_Floor,2500.0
1198,720.0,2,2.0,Unfurnished,"Govindpuri Extension, Kalkaji",1.0,5500000,Almost_ready,New_Property,Builder_Floor,18000.0
207,850.0,3,2.0,Semi-Furnished,"J R Designers Floors, Rohini Sector 24",1.0,7000000,Ready_to_move,New_Property,Builder_Floor,6714.0
274,2200.0,4,4.0,Semi-Furnished,"Kailash Colony, Greater Kailash",1.0,40000000,Ready_to_move,New_Property,Builder_Floor,20000.0
41,1280.0,2,2.0,Furnished,Lajpat Nagar,1.0,12500000,Ready_to_move,Resale,Builder_Floor,
591,2610.0,4,4.0,Semi-Furnished,Safdarjung Enclave carpet area 290 sqyrd status Ready to Move floor 2 out of 3 floors transaction Resale furnishing Semi-Furnished facing West overlooking Main Road car parking 2 Open bathroom 4 balcony 3 ownership Freehold Opposite Deer Park.The property comes with independent Terrace. The area is centrally located and close to ring road which allows easy acess to all other areas.Renowned Delhi Lawn Tennis Association is within 10 minutes walking distance.Green park market is walkable distance. read more Contact Owner View Phone No. Share Feedback Owner Hemant pajankar,2.0,42500000,Ready_to_move,Resale,Builder_Floor,14818.0
525,904.1676,2,2.0,Furnished,"Taj Enclave, Khairatabad",1.0,21500000,Ready_to_move,New_Property,Apartment,6667.0
287,1600.0,3,3.0,Unfurnished,"Kailash Colony, Greater Kailash",1.0,22500000,Ready_to_move,Resale,Builder_Floor,20833.0
469,2200.0,4,3.0,Semi-Furnished,"DDA Flats Vasant Kunj, Vasant Kunj Sector C",2.0,23500000,Ready_to_move,Resale,Apartment,10681.0
121,800.0,2,2.0,Unfurnished,Lajpat Nagar 2,1.0,14000000,Ready_to_move,New_Property,Builder_Floor,
1254,4118.0,4,5.0,Unfurnished,Chittaranjan Park,3.0,55000000,Ready_to_move,New_Property,Builder_Floor,12916.0
928,1700.0,3,3.0,Unfurnished,"Shivalik, Malviya Nagar",2.0,30000000,Ready_to_move,New_Property,Builder_Floor,21429.0
673,2105.0,3,3.0,Semi-Furnished,"Common Wealth Games Village, Commonwealth Games Village 2010",2.0,36200000,Ready_to_move,Resale,Apartment,17197.0
886,350.0,1,1.0,Unfurnished,Narela,1.0,1490000,Ready_to_move,New_Property,Apartment,4270.0
956,1000.0,2,2.0,Semi-Furnished,"Dilshad Colony, Dilshad Garden",1.0,6700000,Ready_to_move,Resale,Apartment,6700.0
25,1100.0,3,3.0,Furnished,Rohini Sector 20,1.0,7000000,Ready_to_move,New_Property,Builder_Floor,6364.0
149,900.0,2,2.0,Unfurnished,Lajpat Nagar 2,1.0,11000000,Ready_to_move,Resale,Builder_Floor,7000.0
925,2250.0,4,4.0,Semi-Furnished,"Geetanjali Enclave, Malviya Nagar",2.0,57500000,Ready_to_move,New_Property,Builder_Floor,7200.0
696,1400.0,3,2.0,Semi-Furnished,"Shivalik Apartments, Alaknanda",2.0,26000000,Ready_to_move,Resale,Builder_Floor,
843,527.0,2,2.0,Semi-Furnished,Mahavir Enclave Part 1,1.0,3500000,Ready_to_move,Resale,Builder_Floor,
889,495.0,2,2.0,Unfurnished,Narela,1.0,1750000,Ready_to_move,Resale,Builder_Floor,4270.0
598,2200.0,4,4.0,Semi-Furnished,"Safdarjung Enclave super area 2200 sqft status Ready to Move floor 2 out of 4 floors transaction New Property furnishing Semi-Furnished facing South overlooking Main Road car parking 3 Covered, 2 Open bathroom 4 balcony 3 ownership Freehold Newly Constructed Property Wide Road 450 Yards 2nd floor brand new 4 bhk attached bathrooms with full lighted and ventilated house.Most Valuable DealSEE TO BELIEVE read more Contact Agent View Phone No. Share Feedback Crisil Bronze Agent Panchsheel Homes 500+ Buyers Served",3.0,52500000,Ready_to_move,New_Property,Builder_Floor,23863.0
1020,1135.0,3,3.0,Furnished,"The Amaryllis, Karol Bagh",2.0,25000000,Almost_ready,Resale,Apartment,14366.0
139,900.0,2,2.0,Semi-Furnished,Lajpat Nagar 2,1.0,15800000,Ready_to_move,New_Property,Builder_Floor,7000.0
749,900.0,3,2.0,Semi-Furnished,"New Manglapuri, Sultanpur",1.0,9000000,Ready_to_move,New_Property,Builder_Floor,
1004,1500.0,3,2.0,Semi-Furnished,"Sukhdev Vihar, Okhla",1.0,16000000,Ready_to_move,Resale,Apartment,19841.0
323,1050.0,3,2.0,Semi-Furnished,"Hans Apartments, Vishwas Nagar, Shahdara",1.0,9000000,Ready_to_move,Resale,Apartment,3901.0
180,350.0,1,1.0,Semi-Furnished,"Rohini ( 1 km from Shahbad Dairy, Rohini)",1.0,2300000,Ready_to_move,New_Property,Builder_Floor,
450,1200.0,3,2.0,Semi-Furnished,"DDA Flats Vasant Kunj, Vasant Kunj carpet area 1200 sqft status Ready to Move floor 5 out of 7 floors transaction Resale furnishing Semi-Furnished facing North - West overlooking Garden/Park, Main Road society DDA Flats Vasant Kunj car parking 1 Covered, 1 Open bathroom 2 balcony 2 ownership Freehold A southEAST facing 3 bhk resale flat is available in the promising locality of sectorE vasant kunj vasant kunj, delhi south. It is a ready to move in spacious flat and is located on the 5th floor. Every single detail of the flat is carefully designed. This property offers quality specifications such as lifts, park, water storage and securityfire alar. It is a gated society flat. It provides a spectacular view of the main road and parkgarden. The apartment is priced at rs. 2 cr. It is a freehold property, with a super builtUp area of 1600 sq. Ft. The property price is negotiable. read more Contact Agent Enquire Now Share Feedback Crisil Silver Agent Link Properties Pvt. Ltd. 5000+ Buyers Served",1.0,20000000,Ready_to_move,Resale,Apartment,
607,405.0,1,1.0,Semi-Furnished,"DDA Lig Flats, Paschim Vihar carpet area 45 sqyrd status Ready to Move floor 4 out of 4 floors transaction Resale furnishing Semi-Furnished facing East overlooking Garden/Park, Main Road society DDA Lig Flats bathroom 1 balcony 1 ownership Freehold East Facing Property Expected price for the Flat is kept at 45 Lac. This is a 1 bedroom apartment present in DDA Lig Flats, Paschim Vihar. It measures an area of 45 Sq-m. It is on 4 floor out of 4 floors in the tower and is also well ventilated. The Flat has 1 washroom and also has 1 spacious balcony. read more Contact Owner View Phone No. Share Feedback Owner Anil",1.0,4500000,Ready_to_move,Resale,Apartment,14722.0
1043,535.0,2,1.0,Furnished,"Dev Nagar, Karol Bagh",1.0,3900000,Ready_to_move,New_Property,Apartment,7290.0
296,2000.0,4,4.0,Semi-Furnished,"Kailash Colony, Greater Kailash",2.0,38000000,Ready_to_move,Resale,Builder_Floor,20930.0
94,2925.0,4,4.0,Unfurnished,Lajpat Nagar 3,2.0,57500000,Ready_to_move,New_Property,Builder_Floor,
1139,700.0,2,2.0,Unfurnished,Alaknanda,,16500000,Ready_to_move,Resale,Apartment,
637,1550.0,3,2.0,Semi-Furnished,"Aashirwaad Chowk, Dwarka",1.0,13200000,Ready_to_move,Resale,Apartment,
286,1500.0,3,3.0,Semi-Furnished,"Kailash Colony, Greater Kailash",2.0,40000000,Ready_to_move,New_Property,Builder_Floor,20833.0
488,1387.0,4,4.0,Unfurnished,"Delhi Homes Yojana, Dwarka Sector 24",1.0,5890000,Ready_to_move,New_Property,Apartment,4247.0
444,1782.0,3,3.0,Semi-Furnished,"Patel Nagar East, Patel Nagar",1.0,15000000,Ready_to_move,Resale,Apartment,8418.0
275,3500.0,4,4.0,Semi-Furnished,"Kailash Colony, Greater Kailash",3.0,85000000,Ready_to_move,New_Property,Builder_Floor,20000.0
806,765.0,2,2.0,Unfurnished,Chhattarpur,4.0,2500000,Ready_to_move,New_Property,Builder_Floor,4138.0
32,900.0,2,2.0,Unfurnished,Lajpat Nagar,1.0,10500000,Ready_to_move,New_Property,Builder_Floor,
1104,1100.0,2,2.0,Semi-Furnished,Sheikh Sarai Phase 1,1.0,12500000,Ready_to_move,Resale,Apartment,11363.0
307,1017.0,2,2.0,Furnished,"Vishwas Nagar, Shahdara",1.0,6500000,Ready_to_move,New_Property,Builder_Floor,6526.0
770,1700.0,3,3.0,Semi-Furnished,"New Manglapuri, Sultanpur",1.0,8500000,Ready_to_move,New_Property,Apartment,3714.0
11,870.0,3,2.0,Semi-Furnished,Rohini Sector 25,1.0,7700000,Ready_to_move,New_Property,Builder_Floor,6154.0
872,360.0,1,1.0,Unfurnished,"DDA Janta Flats, Tikri Khurd Sector B2, Narela",1.0,1800000,Ready_to_move,Resale,Apartment,5000.0
1067,1400.0,3,2.0,Semi-Furnished,"New Moti Nagar, Kirti Nagar",2.0,17500000,Ready_to_move,Resale,Apartment,8889.0
86,1800.0,3,2.0,Semi-Furnished,Dwarka Sector 4,1.0,14800000,Ready_to_move,Resale,Apartment,3524.0
778,360.0,1,1.0,Semi-Furnished,"Indra Park Palam, Manglapuri",1.0,1500000,Ready_to_move,Resale,Builder_Floor,4167.0
1060,1250.0,3,2.0,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",1.0,16000000,Ready_to_move,Resale,Apartment,12151.0
1247,125.0,3,3.0,Semi-Furnished,Chittaranjan Park,2.0,11500000,Ready_to_move,New_Property,Builder_Floor,6878.0
1082,810.0,3,2.0,Semi-Furnished,Sheikh Sarai Phase 2,1.0,7500000,Ready_to_move,Resale,Builder_Floor,
1065,1260.0,3,3.0,Semi-Furnished,"DLF Capital Greens, New Moti Nagar, Kirti Nagar",1.0,25000000,Ready_to_move,Resale,Apartment,8889.0
